20160124200040011100070006566561	,20160124909884315704234207999415	,2016-01-24 14:57:16 ,2016-01-24 14:57:20 ,2016-01-24 14:57:20 ,支付宝网站     ,即时到账交易          ,[b64]5rmuKOW8oOmRq+ejiik=[/b64],转账                  ,2000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160123200040011100510005399550	,20160123253367731263020108755485	,2016-01-23 20:27:21 ,2016-01-23 20:27:24 ,2016-01-23 20:27:24 ,支付宝网站     ,即时到账交易          ,[b64]5rmu[/b64] ,转账                  ,1.00    ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160122200040011100070005547968	,                    	,2016-01-22 08:18:04 ,2016-01-22 08:18:07 ,2016-01-22 08:22:34 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160121200040011100070005088506	,                    	,2016-01-21 12:34:08 ,2016-01-21 12:34:14 ,2016-01-21 12:38:38 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,5000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016012021001004070053803009	,24053455160120203655	,2016-01-20 20:44:24 ,2016-01-20 20:44:25 ,2016-01-20 20:44:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联家超市有限公司      ,上海宜山路店              ,74.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016011921001004070050500451	,M2016011976228344   	,2016-01-19 16:46:08 ,2016-01-19 16:46:09 ,2016-01-19 16:46:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路总公司资金清算中心   ,火车票                 ,263.50  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160119200040011100040004177481	,20160119835707196127996371399162	,2016-01-19 16:30:02 ,2016-01-19 16:30:06 ,2016-01-19 16:30:06 ,支付宝网站     ,即时到账交易          ,[b64]emM=[/b64] ,转账                  ,200.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160118200040011100070003866467	,20160118598138746598397105915580	,2016-01-18 18:05:53 ,2016-01-18 18:05:58 ,2016-01-18 18:05:58 ,支付宝网站     ,即时到账交易          ,[b64]5biMKOikmuW4jCk=[/b64],转账                  ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016011721001004070022197587	,M2016011768885819   	,2016-01-17 12:14:10 ,2016-01-17 12:14:11 ,2016-01-17 12:14:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路总公司资金清算中心   ,火车票                 ,29.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160116200040011100070002692471	,                    	,2016-01-16 15:15:21 ,2016-01-16 15:15:46 ,2016-01-16 15:15:46 ,支付宝网站     ,即时到账交易          ,[b64]6KSa5bCP5p2+[/b64],收款                  ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20160116200040011100070002742933	,                    	,2016-01-16 11:29:47 ,2016-01-16 11:30:03 ,2016-01-16 11:33:24 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160115200040011100070001989196	,                    	,2016-01-15 10:14:39 ,2016-01-15 10:14:44 ,2016-01-15 10:24:26 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,12974.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016011421001004070022447539	,15721793            	,2016-01-14 21:02:18 ,2016-01-14 21:02:19 ,2016-04-14 21:02:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鼎香帅（上海）餐饮企业管理有限公司,光启店                 ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016011321001004070022062770	,mcsa002_248985937245814191593065232239502287258	,2016-01-13 21:02:43 ,2016-01-13 21:02:51 ,2016-04-13 21:03:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,夏亚南             ,我很鸡动                ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160111200040011100070000229614	,                    	,2016-01-11 12:27:22 ,2016-01-11 12:27:24 ,2016-01-11 12:35:07 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,9497.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160111200040011100070000198237	,                    	,2016-01-11 12:24:19 ,2016-01-11 12:24:20 ,2016-01-11 12:24:19 ,支付宝网站     ,即时到账交易          ,中国银行            ,充值-普通充值             ,5430.66 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2016011021001004070098055600	,2016011060396000012306114544	,2016-01-10 19:58:52 ,2016-01-10 19:58:52 ,2016-04-10 19:59:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海好德便利有限公司      ,好德便利线下条码支付          ,3.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016011021001004070012835184	,2016011060396000012296334949	,2016-01-10 14:13:41 ,2016-01-10 14:13:42 ,2016-04-10 14:14:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海好德便利有限公司      ,好德便利线下条码支付          ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016011021001004070002596228	,15562804            	,2016-01-10 14:05:47 ,2016-01-10 14:05:47 ,2016-04-10 14:06:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鼎香帅（上海）餐饮企业管理有限公司,光启店                 ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160110200040011100070099803248	,20160110426415391436063212333310	,2016-01-10 14:04:11 ,2016-01-10 14:04:15 ,2016-01-10 14:04:15 ,支付宝网站     ,即时到账交易          ,[b64]5rmuKOW8oOmRq+ejiik=[/b64],转账                  ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016011009020848070005688040	,                    	,2016-01-10 10:48:16 ,2016-01-10 10:48:16 ,2016-01-10 10:48:16 ,支付宝网站     ,即时到账交易          ,蚂蚁花呗            ,自动还款-花呗2016年01月账单   ,162.58  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160107200040011100070098588416	,                    	,2016-01-07 19:36:10 ,2016-01-07 19:36:13 ,2016-01-07 19:40:10 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016010521001004070090791032	,24053459160105184946	,2016-01-05 18:49:59 ,2016-01-05 18:50:00 ,2016-01-05 18:50:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联家超市有限公司      ,上海宜山路店              ,16.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016010421001001070247141958	,T1600P1528479867535572	,2016-01-04 18:27:25 ,2016-01-04 18:27:34 ,2016-01-04 22:15:31 ,淘宝        ,支付宝担保交易         ,郭美熙2014         ,饮料 等多件              ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016010421001004070089618902	,M2016010423966289   	,2016-01-04 10:46:23 ,2016-01-04 10:46:23 ,2016-01-04 10:46:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路总公司资金清算中心   ,火车票                 ,262.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160102200040011100070096270277	,                    	,2016-01-02 18:18:40 ,2016-01-02 18:18:41 ,2016-01-02 18:18:40 ,支付宝网站     ,即时到账交易          ,中国农业银行          ,充值-普通充值             ,29.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
------------------------------------------------------------------------------------
共203笔记录
已收入:39笔,55714.90元
待收入:0笔,0.00元
已支出:133笔,239061.37元
待支出:0笔,0.00元
导出时间:[2016-06-07 17:11:14]    用户:褚魁
